Rainfall,Evaporation,Sunshine,WindGustSpeed,Humidity3pm,Pressure3pm,Cloud3pm,Temp3pm,RainToday,RainTomorrow
0.0,9.0,10.4,46.0,29.0,1010.3,7.0,30.5,False,False
0.0,7.8,9.7,35.0,26.0,1010.4,2.0,31.3,False,False
0.0,8.2,10.9,44.0,35.0,1009.7,7.0,32.3,False,False
0.0,7.4,7.7,50.0,38.0,1009.5,4.0,32.9,False,False
0.0,9.4,9.7,61.0,37.0,1009.2,3.0,33.6,False,False
0.0,10.4,8.7,50.0,38.0,1010.5,2.0,33.4,False,False
0.0,9.8,9.4,52.0,40.0,1010.8,3.0,32.8,False,False
0.0,7.2,10.7,44.0,34.0,1010.3,1.0,33.5,False,False
0.0,7.6,11.1,37.0,49.0,1009.6,2.0,32.1,False,False
0.0,7.0,10.1,31.0,52.0,1011.2,7.0,31.5,False,False
0.0,5.8,8.9,35.0,59.0,1010.9,3.0,30.7,False,False
0.0,5.2,8.7,57.0,37.0,1011.2,7.0,33.0,False,False
0.0,10.2,8.8,57.0,26.0,1011.8,6.0,30.5,False,False
0.0,9.8,3.4,50.0,26.0,1011.0,7.0,29.9,False,False
0.0,9.4,9.2,41.0,21.0,1010.5,4.0,29.3,False,False
0.0,7.8,11.0,43.0,22.0,1010.8,1.0,30.9,False,False
0.0,7.8,11.2,50.0,19.0,1011.2,7.0,31.4,False,False
0.0,7.8,11.0,41.0,15.0,1011.0,7.0,31.5,False,False
0.0,7.2,10.1,35.0,42.0,1009.6,6.0,30.6,False,False
0.0,5.8,10.1,33.0,36.0,1009.8,3.0,29.9,False,False
0.0,7.0,11.1,48.0,15.0,1011.2,1.0,33.2,False,False
0.0,8.2,11.1,39.0,26.0,1011.6,0.0,31.8,False,False
0.0,8.4,11.3,39.0,17.0,1012.4,1.0,30.7,False,False
0.0,9.6,11.2,30.0,37.0,1010.7,1.0,28.9,False,False
0.0,5.8,11.1,33.0,45.0,1010.8,1.0,28.7,False,False
0.0,5.8,11.0,31.0,61.0,1011.2,1.0,29.0,False,False
0.0,4.8,11.1,39.0,49.0,1010.2,0.0,30.6,False,False
0.0,8.4,11.2,41.0,29.0,1008.8,2.0,32.7,False,False
0.0,6.4,10.3,30.0,54.0,1009.7,2.0,30.7,False,False
0.0,5.0,10.1,33.0,63.0,1009.8,6.0,30.6,False,False
0.0,4.8,9.0,35.0,56.0,1008.9,4.0,30.8,False,False
0.0,4.8,11.0,50.0,45.0,1008.9,1.0,31.8,False,False
0.0,8.0,9.7,41.0,49.0,1008.8,6.0,31.1,False,False
0.0,7.0,10.5,48.0,39.0,1009.3,1.0,32.2,False,False
0.0,7.8,11.1,37.0,42.0,1010.5,2.0,31.8,False,False
0.0,6.2,11.0,41.0,53.0,1009.9,1.0,31.0,False,False
0.0,6.4,11.0,35.0,61.0,1009.4,1.0,30.9,False,False
0.0,8.6,9.9,41.0,64.0,1010.7,6.0,29.2,False,False
0.0,6.0,11.0,35.0,43.0,1011.0,1.0,31.6,False,False
0.0,7.0,11.3,41.0,30.0,1011.6,0.0,33.4,False,False
0.0,9.0,11.4,48.0,27.0,1010.2,0.0,32.3,False,False
0.0,6.8,11.3,35.0,45.0,1009.6,1.0,31.4,False,False
0.0,9.0,10.7,50.0,43.0,1009.9,1.0,33.1,False,False
0.0,7.6,10.1,37.0,45.0,1009.1,1.0,33.1,False,False
0.0,7.2,6.3,39.0,59.0,1007.6,7.0,31.6,False,True
6.8,6.4,6.2,37.0,93.0,1009.6,8.0,25.2,True,True
3.4,2.4,5.1,35.0,68.0,1010.2,7.0,29.7,True,False
0.0,4.0,9.7,41.0,48.0,1008.5,4.0,32.7,False,False
0.0,8.0,10.7,59.0,45.0,1009.0,7.0,32.5,False,False
0.0,8.0,9.7,39.0,45.0,1010.4,6.0,33.0,False,False
0.0,6.2,9.9,41.0,39.0,1009.8,7.0,32.8,False,False
0.0,8.2,9.3,35.0,59.0,1009.3,7.0,30.9,False,False
0.0,5.0,10.8,41.0,44.0,1008.9,4.0,33.2,False,False
0.0,8.6,8.7,37.0,61.0,1010.1,6.0,31.1,False,False
0.0,5.0,11.0,43.0,43.0,1008.7,3.0,32.9,False,False
0.0,8.2,8.3,39.0,58.0,1009.6,8.0,31.5,False,False
0.0,6.2,9.1,43.0,44.0,1008.8,3.0,33.4,False,False
0.0,8.0,10.2,48.0,48.0,1009.2,6.0,32.4,False,False
0.0,10.4,10.9,39.0,44.0,1009.0,1.0,31.9,False,False
0.0,7.6,9.5,33.0,55.0,1007.4,1.0,31.8,False,False
0.0,5.8,7.4,41.0,35.0,1007.2,6.0,33.6,False,True
11.8,7.8,7.4,41.0,35.0,1009.6,7.0,32.1,True,False
0.0,8.8,11.4,50.0,46.0,1009.3,1.0,31.9,False,False
0.0,8.4,10.8,46.0,50.0,1008.1,3.0,32.6,False,True
10.4,7.8,8.7,37.0,75.0,1008.7,7.0,29.6,True,True
5.0,7.4,10.4,59.0,43.0,1008.7,7.0,33.7,True,False
0.0,6.8,9.1,33.0,43.0,1009.9,7.0,33.1,False,False
0.0,6.6,10.8,39.0,61.0,1009.0,1.0,31.7,False,False
0.0,7.0,7.9,37.0,66.0,1008.0,7.0,31.0,False,False
0.0,6.0,9.7,35.0,61.0,1007.4,5.0,31.8,False,False
0.2,6.8,6.5,50.0,58.0,1007.2,6.0,31.9,False,True
2.8,5.6,8.3,63.0,55.0,1006.8,3.0,32.9,True,True
7.0,7.8,11.3,44.0,46.0,1007.0,3.0,33.7,True,False
0.0,6.8,10.8,39.0,43.0,1007.2,4.0,34.3,False,False
0.0,7.8,11.4,43.0,50.0,1007.2,5.0,33.6,False,False
0.0,9.2,11.3,43.0,50.0,1006.7,1.0,33.3,False,False
0.0,8.2,10.6,39.0,49.0,1007.0,7.0,33.9,False,False
0.0,9.0,8.2,50.0,63.0,1007.8,6.0,28.0,False,True
4.2,5.2,6.3,46.0,62.0,1008.2,7.0,27.7,True,True
8.2,5.4,4.8,44.0,82.0,1007.6,7.0,27.7,True,True
4.8,5.6,3.0,39.0,59.0,1007.3,8.0,30.9,True,True
7.6,5.6,4.7,43.0,65.0,1007.2,7.0,29.9,True,True
34.6,7.6,5.7,41.0,64.0,1008.8,6.0,30.9,True,False
0.8,5.8,2.4,35.0,56.0,1007.9,7.0,31.0,False,True
8.0,3.8,4.3,46.0,70.0,1008.3,7.0,28.6,True,False
0.0,4.6,10.5,33.0,53.0,1006.1,2.0,31.8,False,False
0.6,7.8,6.3,31.0,66.0,1005.9,6.0,31.2,False,True
18.2,6.8,2.1,35.0,95.0,1007.3,8.0,25.3,True,True
12.0,5.2,5.3,31.0,42.0,1008.9,5.0,30.7,True,False
0.0,4.8,11.2,54.0,31.0,1009.1,7.0,32.9,False,False
0.0,7.2,11.4,35.0,44.0,1008.8,1.0,33.0,False,False
0.0,7.8,9.1,63.0,55.0,1006.8,7.0,33.9,False,True
11.8,7.2,6.9,37.0,80.0,1008.5,7.0,27.6,True,False
0.6,6.0,11.7,41.0,46.0,1007.8,4.0,33.4,False,False
0.0,7.6,11.6,39.0,42.0,1007.8,3.0,34.1,False,False
0.0,7.6,10.9,52.0,51.0,1007.5,3.0,33.1,False,False
0.2,8.2,10.7,37.0,55.0,1008.1,6.0,32.5,False,False
0.0,6.6,11.1,37.0,59.0,1007.6,7.0,32.7,False,False
0.0,6.6,8.2,52.0,55.0,1006.7,7.0,32.3,False,True
2.0,6.4,9.0,31.0,54.0,1006.4,7.0,32.2,True,True
3.4,7.4,10.1,31.0,61.0,1007.3,7.0,30.9,True,True
4.0,5.4,10.2,41.0,83.0,1006.2,7.0,26.2,True,True
29.8,8.2,3.8,37.0,58.0,1006.9,6.0,31.1,True,False
0.2,4.6,9.0,48.0,60.0,1005.6,7.0,30.0,False,True
14.2,6.4,0.0,35.0,89.0,1009.1,7.0,24.4,True,True
2.6,2.2,6.5,35.0,52.0,1009.4,7.0,30.7,True,False
0.0,5.4,12.0,37.0,35.0,1007.7,4.0,32.9,False,False
0.0,7.0,8.5,31.0,59.0,1007.2,7.0,29.4,False,False
0.0,5.6,7.5,31.0,60.0,1007.8,7.0,28.9,False,False
0.0,5.2,11.5,33.0,52.0,1008.0,3.0,32.4,False,False
0.0,7.2,11.0,52.0,44.0,1008.5,1.0,33.3,False,False
0.0,7.0,10.4,33.0,53.0,1010.2,2.0,32.7,False,False
0.0,6.8,7.2,37.0,75.0,1008.5,5.0,29.0,False,True
8.4,5.8,10.8,33.0,59.0,1007.2,4.0,31.9,True,False
0.0,9.0,11.4,37.0,50.0,1006.5,2.0,32.9,False,False
0.4,7.4,12.3,39.0,57.0,1007.7,2.0,32.5,False,False
0.0,8.6,9.7,41.0,58.0,1008.4,5.0,32.7,False,True
15.4,7.8,9.1,33.0,60.0,1007.0,5.0,32.3,True,True
3.4,5.6,7.3,50.0,62.0,1006.2,6.0,31.8,True,True
12.2,7.0,2.6,59.0,95.0,1007.6,8.0,24.6,True,True
56.0,7.4,8.3,56.0,55.0,1006.4,7.0,32.8,True,True
21.8,10.0,7.2,28.0,58.0,1006.0,7.0,32.3,True,False
0.0,4.8,9.2,48.0,49.0,1005.4,7.0,32.3,False,False
0.0,6.8,9.9,31.0,62.0,1005.5,7.0,31.8,False,False
0.0,4.6,7.6,52.0,81.0,1005.5,7.0,27.4,False,True
6.6,4.8,8.4,44.0,58.0,1005.5,6.0,32.8,True,False
0.0,5.8,9.3,33.0,58.0,1006.3,4.0,33.7,False,False
0.0,5.8,6.6,43.0,83.0,1005.9,7.0,28.3,False,True
1.8,5.8,6.7,33.0,58.0,1004.7,7.0,33.2,True,False
0.0,5.4,5.9,35.0,64.0,1004.9,7.0,31.2,False,True
7.6,6.2,4.7,28.0,69.0,1005.9,7.0,30.4,True,False
0.0,4.2,2.4,52.0,98.0,1005.9,7.0,25.0,False,True
57.6,8.4,9.3,33.0,49.0,1003.0,6.0,33.1,True,False
0.0,4.8,2.1,46.0,47.0,1002.8,7.0,31.7,False,True
16.4,5.6,8.7,37.0,64.0,1004.6,6.0,30.8,True,False
0.4,5.2,11.6,31.0,36.0,1003.7,3.0,34.5,False,False
0.0,7.0,12.1,31.0,51.0,1002.8,3.0,33.7,False,False
0.0,7.4,11.0,37.0,60.0,1003.0,2.0,33.0,False,False
0.0,6.6,9.6,37.0,64.0,1002.4,5.0,32.7,False,True
11.8,5.6,5.3,31.0,66.0,1002.5,6.0,32.4,True,True
10.6,5.0,10.9,31.0,61.0,1003.4,7.0,33.3,True,True
2.4,4.4,5.2,37.0,89.0,1005.9,6.0,25.2,True,True
5.4,4.0,7.4,37.0,91.0,1006.2,7.0,26.3,True,True
21.4,7.6,3.1,35.0,72.0,1004.8,7.0,30.0,True,True
40.6,8.6,1.6,37.0,75.0,1005.8,7.0,27.3,True,True
18.2,0.4,5.0,24.0,54.0,1005.7,7.0,31.4,True,True
3.0,4.8,3.8,39.0,90.0,1004.9,7.0,25.6,True,True
39.6,4.6,6.1,48.0,68.0,1003.6,7.0,30.5,True,True
6.6,6.4,7.2,35.0,56.0,1002.3,6.0,31.9,True,True
5.2,6.4,0.2,46.0,76.0,1004.1,7.0,29.5,True,False
0.2,4.0,5.3,54.0,93.0,1006.2,8.0,25.7,False,True
7.2,3.4,1.0,33.0,70.0,1005.2,7.0,30.7,True,True
11.2,3.2,5.4,44.0,66.0,1004.4,7.0,32.0,True,True
2.8,5.6,2.1,39.0,68.0,1002.1,7.0,30.0,True,False
0.0,4.2,3.8,44.0,74.0,1000.2,6.0,29.5,False,True
6.2,3.6,3.6,61.0,79.0,1003.8,8.0,28.3,True,True
18.4,4.6,2.9,39.0,75.0,1002.1,7.0,30.0,True,True
2.8,2.4,3.6,41.0,76.0,999.8,7.0,30.1,True,True
37.0,5.0,3.0,43.0,72.0,1000.1,7.0,29.5,True,True
55.2,5.6,0.2,39.0,87.0,1001.3,7.0,26.5,True,True
33.4,0.8,0.7,41.0,76.0,1002.0,8.0,28.0,True,True
16.4,2.4,0.8,37.0,66.0,1002.9,7.0,30.0,True,True
18.0,4.8,1.4,44.0,72.0,1003.9,7.0,29.6,True,False
0.0,5.2,8.1,39.0,70.0,1005.3,7.0,30.7,False,False
0.0,3.8,6.0,61.0,95.0,1005.6,7.0,23.5,False,True
29.4,5.6,6.1,31.0,63.0,1004.8,7.0,30.2,True,False
0.0,5.2,3.6,46.0,96.0,1005.4,8.0,24.3,False,True
39.2,5.2,7.8,35.0,65.0,1004.5,7.0,31.6,True,False
0.2,5.6,7.9,33.0,66.0,1004.0,2.0,31.9,False,True
1.6,6.6,0.4,46.0,95.0,1005.5,8.0,24.8,True,True
25.4,2.2,0.0,48.0,81.0,1003.3,7.0,27.2,True,True
40.2,5.8,1.1,57.0,75.0,1002.3,8.0,28.4,True,True
5.2,3.4,5.6,50.0,68.0,1002.5,7.0,30.7,True,True
13.8,6.4,0.2,67.0,79.0,1000.1,8.0,28.3,True,True
78.4,10.4,0.1,67.0,89.0,997.8,8.0,26.4,True,True
44.6,7.6,3.9,89.0,73.0,998.9,7.0,30.4,True,True
13.4,7.0,4.8,57.0,70.0,1002.1,6.0,30.5,True,True
3.8,5.0,7.4,52.0,72.0,1002.8,7.0,30.2,True,True
24.8,4.6,1.1,43.0,92.0,1001.6,7.0,27.2,True,True
64.8,7.4,0.1,31.0,82.0,1002.3,8.0,26.9,True,True
3.4,1.6,5.8,57.0,79.0,1004.2,7.0,29.4,True,True
25.8,5.6,0.1,54.0,87.0,1003.9,8.0,27.0,True,True
14.4,3.0,4.4,48.0,73.0,1003.5,7.0,30.3,True,True
7.2,3.2,6.3,44.0,76.0,1003.9,7.0,29.9,True,True
9.0,7.2,0.0,57.0,79.0,1004.9,8.0,27.1,True,True
39.8,4.8,0.0,76.0,79.0,1005.5,8.0,28.1,True,True
39.6,6.0,2.8,59.0,78.0,1003.8,7.0,28.7,True,True
37.6,5.6,0.9,50.0,97.0,1004.7,8.0,24.6,True,True
22.8,2.6,2.2,41.0,73.0,1006.4,7.0,30.0,True,True
25.0,5.2,4.1,52.0,62.0,1008.9,7.0,30.6,True,False
0.0,2.8,9.7,48.0,56.0,1005.1,3.0,34.0,False,True
4.4,7.0,11.0,31.0,53.0,1005.1,6.0,32.1,True,False
0.0,7.2,12.0,30.0,63.0,1005.9,3.0,31.9,False,False
0.0,5.2,11.1,37.0,67.0,1005.0,6.0,31.9,False,True
13.4,6.2,8.2,52.0,63.0,1003.7,7.0,31.3,True,False
0.0,4.4,9.9,31.0,56.0,1004.6,2.0,32.1,False,True
2.8,6.0,6.8,30.0,60.0,1004.7,6.0,32.4,True,False
0.0,5.0,7.2,43.0,65.0,1003.4,7.0,32.1,False,False
0.6,5.4,10.1,33.0,65.0,1003.8,7.0,32.1,False,False
0.0,7.0,5.0,41.0,68.0,1003.8,7.0,31.9,False,True
2.8,5.4,3.5,57.0,95.0,1006.1,8.0,25.4,True,True
21.8,2.8,2.1,52.0,71.0,1005.2,7.0,30.7,True,True
13.0,4.0,0.3,31.0,76.0,1005.0,7.0,27.6,True,True
3.8,2.8,9.5,35.0,61.0,1006.3,7.0,32.1,True,False
0.0,5.2,7.3,54.0,84.0,1006.2,7.0,25.1,False,True
49.4,7.4,2.8,52.0,87.0,1005.8,7.0,26.0,True,True
36.8,4.8,6.0,31.0,66.0,1004.2,7.0,30.2,True,True
8.6,4.4,8.9,35.0,66.0,1004.0,6.0,30.9,True,True
25.4,7.4,0.0,69.0,92.0,1005.0,8.0,24.5,True,True
132.6,9.4,0.0,98.0,96.0,1002.1,8.0,23.4,True,True
367.6,9.4,0.0,83.0,98.0,996.0,8.0,23.5,True,True
184.6,9.4,1.6,83.0,84.0,999.7,7.0,27.1,True,True
40.0,4.0,0.0,41.0,85.0,1002.4,8.0,26.4,True,True
88.6,9.4,0.2,52.0,95.0,1004.6,8.0,25.3,True,True
5.2,1.8,1.7,30.0,68.0,1007.3,8.0,30.0,True,False
0.0,2.2,10.3,43.0,56.0,1005.8,4.0,32.4,False,False
0.4,6.4,3.0,37.0,87.0,1006.0,7.0,27.6,False,False
0.4,3.2,5.7,46.0,93.0,1002.7,7.0,25.8,False,True
19.4,3.6,0.3,37.0,74.0,1000.1,7.0,28.3,True,True
7.8,3.4,1.3,59.0,74.0,1000.4,7.0,29.5,True,True
29.6,4.4,6.2,57.0,68.0,1001.2,7.0,30.5,True,True
60.4,9.6,5.7,54.0,66.0,1002.1,7.0,30.9,True,True
8.6,7.0,7.8,46.0,58.0,1003.5,7.0,31.4,True,False
0.0,4.0,8.6,33.0,67.0,1004.1,6.0,31.2,False,True
1.6,6.0,3.7,35.0,67.0,1004.3,5.0,30.7,True,False
0.4,5.4,1.3,35.0,73.0,1004.5,7.0,29.5,False,True
15.4,4.2,2.0,41.0,72.0,1005.5,7.0,28.2,True,False
0.4,3.4,1.1,41.0,84.0,1006.9,7.0,26.0,False,False
1.0,1.6,2.7,37.0,72.0,1006.3,7.0,29.6,False,True
4.4,4.0,1.8,35.0,75.0,1005.9,7.0,28.9,True,True
7.2,3.6,0.8,41.0,91.0,1006.4,8.0,25.8,True,True
24.2,5.2,1.3,65.0,80.0,1006.1,8.0,28.5,True,True
7.8,3.0,2.6,69.0,75.0,1004.6,7.0,29.5,True,True
4.2,3.4,2.1,76.0,85.0,1003.4,7.0,27.4,True,True
14.6,4.6,5.3,70.0,73.0,1003.5,7.0,29.8,True,True
8.6,5.4,6.0,56.0,70.0,1003.8,7.0,31.0,True,True
19.6,4.8,9.0,48.0,68.0,1004.9,4.0,31.0,True,True
12.6,6.8,4.8,37.0,78.0,1006.0,7.0,28.4,True,True
1.2,2.8,5.7,30.0,68.0,1006.0,7.0,31.0,True,False
0.0,4.0,7.4,35.0,71.0,1006.9,7.0,29.9,False,False
0.0,5.4,2.2,28.0,70.0,1005.8,7.0,29.1,False,False
0.8,3.0,0.0,28.0,80.0,1006.2,8.0,27.2,False,True
1.6,1.6,6.9,31.0,62.0,1004.4,5.0,31.5,True,True
1.4,4.2,10.9,33.0,61.0,1004.9,7.0,31.6,True,True
2.2,6.4,4.5,33.0,63.0,1005.2,7.0,30.9,True,True
4.0,3.6,3.3,28.0,67.0,1004.1,7.0,30.2,True,False
0.2,3.4,7.3,41.0,78.0,1004.3,7.0,29.4,False,True
8.0,5.6,9.8,39.0,55.0,1005.1,7.0,32.2,True,True
7.8,7.2,3.7,37.0,54.0,1005.4,7.0,31.9,True,True
1.6,3.8,6.6,39.0,77.0,1004.2,7.0,28.3,True,True
11.2,6.0,3.7,41.0,61.0,1003.6,7.0,31.4,True,True
50.0,6.0,3.1,41.0,70.0,1003.0,7.0,29.2,True,True
4.8,4.0,2.7,44.0,68.0,1002.1,8.0,29.7,True,True
14.8,5.2,0.0,54.0,96.0,1001.5,8.0,25.3,True,False
0.0,4.4,10.8,33.0,57.0,1007.5,4.0,30.6,False,False
0.0,5.6,9.0,33.0,60.0,1006.8,7.0,29.5,False,False
0.0,4.0,11.0,30.0,57.0,1007.6,5.0,30.9,False,False
0.0,5.6,9.6,41.0,36.0,1009.2,6.0,32.4,False,False
0.0,8.2,9.8,41.0,36.0,1009.7,5.0,30.5,False,False
0.0,7.0,11.1,37.0,39.0,1009.0,5.0,30.5,False,False
0.0,5.2,9.7,35.0,54.0,1008.9,5.0,30.4,False,False
0.0,4.4,6.1,22.0,64.0,1009.2,7.0,29.1,False,False
0.0,3.6,7.5,31.0,56.0,1010.3,6.0,30.8,False,False
0.6,6.2,9.6,44.0,31.0,1011.3,1.0,30.7,False,False
0.0,7.4,7.3,48.0,33.0,1012.1,7.0,27.4,False,False
0.0,7.8,9.8,48.0,23.0,1012.2,3.0,27.5,False,False
0.0,8.8,11.4,46.0,22.0,1010.6,5.0,27.7,False,False
0.0,6.4,11.2,44.0,40.0,1010.9,5.0,29.5,False,False
0.0,5.0,11.1,41.0,36.0,1012.6,4.0,30.0,False,False
0.0,6.8,10.6,37.0,33.0,1012.1,3.0,29.6,False,False
0.0,5.4,11.2,39.0,42.0,1011.0,4.0,30.0,False,False
0.0,6.0,10.4,33.0,41.0,1011.1,5.0,30.9,False,False
0.0,6.4,11.3,44.0,41.0,1012.0,6.0,31.1,False,False
0.0,7.6,10.8,41.0,39.0,1009.8,4.0,31.3,False,False
0.0,7.2,10.9,39.0,31.0,1009.2,4.0,31.9,False,False
0.0,7.4,10.6,37.0,30.0,1009.4,5.0,31.3,False,False
0.0,4.0,8.1,39.0,39.0,1010.3,7.0,30.6,False,False
0.0,5.4,11.1,41.0,27.0,1008.6,1.0,31.4,False,False
0.0,7.6,8.3,44.0,27.0,1010.0,5.0,28.2,False,False
0.0,7.4,11.1,50.0,28.0,1010.0,1.0,28.4,False,False
0.0,7.4,10.1,41.0,29.0,1010.0,1.0,28.0,False,False
0.0,6.2,10.5,35.0,40.0,1011.3,6.0,28.6,False,False
0.0,4.8,11.2,37.0,30.0,1011.8,3.0,29.7,False,False
0.0,4.8,11.2,44.0,31.0,1011.6,3.0,29.0,False,False
0.0,6.4,11.0,39.0,28.0,1010.8,4.0,29.4,False,False
0.0,6.6,11.3,46.0,21.0,1011.7,2.0,28.5,False,False
0.0,6.2,11.3,41.0,19.0,1012.6,0.0,27.6,False,False
0.0,5.6,11.2,43.0,20.0,1012.5,0.0,28.7,False,False
0.0,6.4,11.1,37.0,25.0,1011.5,1.0,28.8,False,False
0.0,5.4,10.7,37.0,21.0,1010.4,3.0,29.8,False,False
0.0,5.6,10.9,30.0,39.0,1009.8,2.0,29.0,False,False
0.0,4.2,10.8,30.0,46.0,1009.7,4.0,29.3,False,False
0.0,5.0,10.1,26.0,38.0,1010.1,5.0,29.3,False,False
0.0,4.8,8.7,26.0,43.0,1008.9,6.0,30.0,False,False
0.0,4.6,9.0,31.0,47.0,1008.6,3.0,30.5,False,False
0.0,5.6,10.6,48.0,37.0,1011.2,6.0,26.1,False,False
0.0,6.8,11.0,50.0,26.0,1012.6,6.0,24.7,False,False
0.0,5.2,11.1,48.0,24.0,1013.2,4.0,23.8,False,False
0.0,7.2,11.2,48.0,35.0,1014.6,6.0,23.9,False,False
0.0,5.8,10.8,52.0,21.0,1014.6,5.0,24.8,False,False
0.0,5.0,10.9,39.0,24.0,1014.9,4.0,25.5,False,False
0.0,6.0,9.8,41.0,22.0,1014.1,5.0,26.9,False,False
0.0,4.8,11.0,43.0,19.0,1011.5,1.0,28.2,False,False
0.0,5.4,11.1,39.0,22.0,1012.2,3.0,28.0,False,False
0.0,5.8,10.9,31.0,22.0,1011.5,0.0,28.3,False,False
0.0,3.8,10.9,31.0,25.0,1011.7,1.0,28.5,False,False
0.0,4.6,11.1,39.0,18.0,1010.2,2.0,29.0,False,False
0.0,7.4,7.4,46.0,21.0,1010.7,3.0,27.5,False,False
0.0,7.8,7.1,37.0,25.0,1010.8,2.0,28.9,False,False
0.0,5.6,9.5,39.0,42.0,1011.9,3.0,30.9,False,False
0.0,5.0,10.9,39.0,29.0,1011.5,1.0,31.6,False,False
0.0,7.4,10.9,30.0,53.0,1010.0,2.0,27.9,False,False
0.0,4.6,11.0,39.0,39.0,1010.1,1.0,28.4,False,False
0.0,6.0,10.1,33.0,46.0,1011.5,1.0,29.1,False,False
0.0,4.4,10.7,33.0,29.0,1011.4,2.0,31.5,False,False
0.0,4.8,10.7,33.0,41.0,1011.7,3.0,30.2,False,False
0.0,4.8,10.7,41.0,47.0,1010.8,2.0,29.4,False,False
0.0,6.0,9.7,41.0,45.0,1011.6,5.0,28.0,False,False
0.0,5.0,9.3,54.0,22.0,1011.5,6.0,31.2,False,False
0.0,5.2,10.1,44.0,23.0,1012.0,5.0,30.4,False,False
0.0,6.4,10.9,39.0,31.0,1011.3,3.0,31.0,False,False
0.0,4.8,10.7,44.0,28.0,1012.7,1.0,30.3,False,False
0.0,4.0,10.7,57.0,21.0,1013.4,1.0,29.8,False,False
0.0,8.4,11.1,48.0,33.0,1012.4,2.0,28.7,False,False
0.0,8.0,8.9,44.0,33.0,1010.7,5.0,29.4,False,False
0.0,6.4,9.9,48.0,31.0,1011.2,2.0,31.0,False,False
0.0,7.4,2.0,41.0,35.0,1011.4,7.0,30.7,False,False
0.0,6.2,10.9,41.0,39.0,1010.4,1.0,30.4,False,False
0.0,7.0,10.4,43.0,48.0,1010.9,3.0,29.5,False,False
0.0,5.8,7.7,39.0,43.0,1011.8,7.0,30.3,False,False
0.0,5.0,8.8,52.0,47.0,1010.6,4.0,30.6,False,False
0.0,4.8,9.7,44.0,37.0,1010.8,3.0,31.0,False,False
0.0,6.8,10.7,41.0,31.0,1011.0,5.0,32.0,False,False
0.0,6.8,10.6,41.0,30.0,1011.4,6.0,31.4,False,False
0.0,6.2,10.9,33.0,47.0,1010.8,6.0,29.3,False,False
0.0,5.8,11.0,30.0,43.0,1010.2,2.0,29.3,False,False
0.0,7.0,9.9,31.0,24.0,1010.1,1.0,29.5,False,False
0.0,6.2,10.6,31.0,21.0,1010.2,5.0,29.2,False,False
0.0,5.2,11.3,44.0,19.0,1010.7,1.0,29.9,False,False
0.0,6.6,11.1,39.0,19.0,1010.9,1.0,29.2,False,False
0.0,6.4,10.1,39.0,48.0,1012.2,3.0,27.6,False,False
0.0,5.4,10.3,43.0,29.0,1012.5,2.0,30.1,False,False
0.0,6.0,11.2,54.0,29.0,1011.3,2.0,31.7,False,False
0.0,7.4,10.8,41.0,22.0,1010.9,1.0,30.7,False,False
0.0,6.0,10.7,46.0,21.0,1010.4,1.0,32.6,False,False
0.0,6.6,11.1,39.0,40.0,1011.1,1.0,30.9,False,False
0.0,6.0,11.2,43.0,18.0,1012.3,4.0,32.0,False,False
0.0,6.4,11.1,39.0,16.0,1012.4,1.0,30.9,False,False
0.0,7.2,11.0,43.0,25.0,1012.3,4.0,30.1,False,False
0.0,7.0,10.6,52.0,29.0,1011.2,1.0,29.1,False,False
0.0,7.8,9.8,41.0,35.0,1010.9,3.0,29.2,False,False
0.0,7.4,7.5,48.0,30.0,1010.6,1.0,30.1,False,False
0.0,6.0,10.8,44.0,37.0,1011.2,5.0,29.9,False,False
0.0,6.4,10.2,39.0,37.0,1012.2,6.0,30.4,False,False
0.0,5.6,10.8,35.0,43.0,1011.4,1.0,29.4,False,False
0.0,5.0,10.3,33.0,36.0,1010.4,3.0,29.4,False,False
0.0,7.2,9.6,33.0,45.0,1010.0,3.0,29.3,False,False
0.0,6.2,10.4,35.0,53.0,1009.8,1.0,28.9,False,False
0.0,5.6,10.6,39.0,21.0,1010.8,1.0,31.9,False,False
0.0,6.2,10.9,48.0,15.0,1012.2,1.0,32.0,False,False
0.0,8.6,11.2,35.0,29.0,1012.5,4.0,29.5,False,False
0.0,6.6,10.7,30.0,46.0,1011.0,1.0,29.5,False,False
0.0,5.6,10.7,31.0,48.0,1010.7,1.0,28.4,False,False
0.0,4.8,10.9,48.0,29.0,1010.8,5.0,30.6,False,False
0.0,6.8,10.9,48.0,20.0,1012.6,2.0,30.8,False,False
0.0,8.0,11.3,48.0,12.0,1012.7,0.0,30.0,False,False
0.0,7.4,11.3,44.0,11.0,1013.3,0.0,31.0,False,False
0.0,8.6,11.3,50.0,11.0,1013.4,2.0,31.2,False,False
0.0,8.6,11.2,59.0,13.0,1012.4,1.0,29.9,False,False
0.0,9.8,10.7,59.0,15.0,1012.7,5.0,29.9,False,False
0.0,7.6,11.1,46.0,14.0,1011.7,5.0,30.7,False,False
0.0,6.8,11.0,37.0,33.0,1011.5,3.0,31.1,False,False
0.0,8.2,11.2,37.0,46.0,1011.0,3.0,29.3,False,False
0.0,6.0,10.3,39.0,57.0,1010.6,1.0,29.3,False,False
0.0,6.0,10.3,33.0,51.0,1010.4,1.0,31.3,False,False
0.0,7.0,10.9,46.0,49.0,1010.9,1.0,30.2,False,False
